Id;name
42902;archeo kingdom hood of striking
42903;archeo kingdom jacket of striking
42904;pair of archeo kingdom armguards of striking
42905;pair of archeo kingdom poleyns of striking
42906;pair of archeo kingdom shoes of striking
42907;archeo kingdom beret of aiming
42908;archeo kingdom jacket of aiming
42909;pair of archeo kingdom gloves of aiming
42910;pair of archeo kingdom poleyns of aiming
42911;pair of archeo kingdom sabatons of aiming
42912;archeo kingdom hood of scouting
42913;archeo kingdom jacket of scouting
42914;pair of archeo kingdom armguards of scouting
42915;pair of archeo kingdom poleyns of scouting
42916;pair of archeo kingdom sabatons of scouting
42917;archeo kingdom beret of healing
42918;archeo kingdom coat of healing
42919;pair of archeo kingdom gloves of healing
42920;pair of archeo kingdom poleyns of healing
42921;pair of archeo kingdom shoes of healing
42922;archeo kingdom hood of casting
42923;archeo kingdom coat of casting
42924;pair of archeo kingdom armguards of casting
42925;pair of archeo kingdom poleyns of casting
42926;pair of archeo kingdom shoes of casting
42927;pair of archeo kingdom earrings of fending
42928;pair of archeo kingdom earrings of slaying
42929;pair of archeo kingdom earrings of aiming
42930;pair of archeo kingdom earrings of healing
42931;pair of archeo kingdom earrings of casting
42932;archeo kingdom choker of fending
42933;archeo kingdom choker of slaying
42934;archeo kingdom choker of aiming
42935;archeo kingdom choker of healing
42936;archeo kingdom choker of casting
42937;archeo kingdom wristband of fending
42938;archeo kingdom wristband of slaying
42939;archeo kingdom wristband of aiming
42940;archeo kingdom wristband of healing
42941;archeo kingdom wristband of casting
42942;archeo kingdom ring of fending
42943;archeo kingdom ring of slaying
42944;archeo kingdom ring of aiming
42945;archeo kingdom ring of healing
42946;archeo kingdom ring of casting
42947;Quetzalli longsword
42948;pair of Quetzalli patas
42949;Quetzalli bardiche
42950;Quetzalli spear
42951;Quetzalli longbow
42952;Quetzalli cane
42953;Quetzalli rod
42954;copy of the <Emphasis>Quetzalli Chronicle</Emphasis>
42955;copy of the <Emphasis>Quetzalli Counsel</Emphasis>
42956;pair of Quetzalli knives
42957;Quetzalli greatsword
42958;Quetzalli handgonne
42959;Quetzalli star globe
42960;Quetzalli blade
42961;Quetzalli rapier
42962;Quetzalli bayonet
42963;pair of Quetzalli chakrams
42964;Quetzalli war scythe
42965;array of Quetzalli wings
42966;pair of Quetzalli twinfangs
42967;Quetzalli round brush
42968;Quetzalli kite shield
42969;Quetzalli helm of fending
42970;suit of Quetzalli mail of fending
42971;pair of Quetzalli gauntlets of fending
42972;pair of Quetzalli brais of fending
42973;pair of Quetzalli sollerets of fending
42974;Quetzalli helm of maiming
42975;suit of Quetzalli mail of maiming
42976;pair of Quetzalli gauntlets of maiming
42977;pair of Quetzalli brais of maiming
42978;pair of Quetzalli sollerets of maiming
42979;Quetzalli visor of striking
42980;Quetzalli jacket of striking
42981;pair of Quetzalli vambraces of striking
42982;pair of Quetzalli breeches of striking
42983;pair of Quetzalli leggings of striking
42984;Quetzalli visor of aiming
42985;Quetzalli jacket of aiming
42986;pair of Quetzalli vambraces of aiming
42987;pair of Quetzalli breeches of aiming
42988;pair of Quetzalli leggings of aiming
42989;Quetzalli visor of scouting
42990;Quetzalli jacket of scouting
42991;pair of Quetzalli vambraces of scouting
42992;pair of Quetzalli breeches of scouting
42993;pair of Quetzalli leggings of scouting
42994;Quetzalli hood of healing
42995;Quetzalli robe of healing
42996;pair of Quetzalli gloves of healing
42997;pair of Quetzalli hose of healing
42998;pair of Quetzalli shoes of healing
42999;Quetzalli hood of casting
43000;Quetzalli robe of casting
43001;pair of Quetzalli gloves of casting
43002;pair of Quetzalli hose of casting
43003;pair of Quetzalli shoes of casting
43004;pair of Quetzalli ear cuffs of fending
43005;pair of Quetzalli ear cuffs of slaying
43006;pair of Quetzalli ear cuffs of aiming
43007;pair of Quetzalli ear cuffs of healing
43008;pair of Quetzalli ear cuffs of casting
43009;Quetzalli necklace of fending
43010;Quetzalli necklace of slaying
43011;Quetzalli necklace of aiming
43012;Quetzalli necklace of healing
43013;Quetzalli necklace of casting
43014;pair of Quetzalli bracelets of fending
43015;pair of Quetzalli bracelets of slaying
43016;pair of Quetzalli bracelets of aiming
43017;pair of Quetzalli bracelets of healing
43018;pair of Quetzalli bracelets of casting
43019;Quetzalli ring of fending
43020;Quetzalli ring of slaying
43021;Quetzalli ring of aiming
43022;Quetzalli ring of healing
43023;Quetzalli ring of casting
43024;augmented Quetzalli longsword
43025;pair of augmented Quetzalli patas
43026;augmented Quetzalli bardiche
43027;augmented Quetzalli spear
43028;augmented Quetzalli longbow
43029;augmented Quetzalli cane
43030;augmented Quetzalli rod
43031;augmented copy of the <Emphasis>Quetzalli Chronicle</Emphasis>
43032;augmented copy of the <Emphasis>Quetzalli Counsel</Emphasis>
43033;pair of augmented Quetzalli knives
43034;augmented Quetzalli greatsword
43035;augmented Quetzalli handgonne
43036;augmented Quetzalli star globe
43037;augmented Quetzalli blade
43038;augmented Quetzalli rapier
43039;augmented Quetzalli bayonet
43040;pair of augmented Quetzalli chakrams
43041;augmented Quetzalli war scythe
43042;array of augmented Quetzalli wings
43043;pair of augmented Quetzalli twinfangs
43044;augmented Quetzalli round brush
43045;augmented Quetzalli kite shield
43046;augmented Quetzalli helm of fending
43047;suit of augmented Quetzalli mail of fending
43048;pair of augmented Quetzalli gauntlets of fending
43049;pair of augmented Quetzalli brais of fending
43050;pair of augmented Quetzalli sollerets of fending
43051;augmented Quetzalli helm of maiming
43052;suit of augmented Quetzalli mail of maiming
43053;pair of augmented Quetzalli gauntlets of maiming
43054;pair of augmented Quetzalli brais of maiming
43055;pair of augmented Quetzalli sollerets of maiming
43056;augmented Quetzalli visor of striking
43057;augmented Quetzalli jacket of striking
43058;pair of augmented Quetzalli vambraces of striking
43059;pair of augmented Quetzalli breeches of striking
43060;pair of augmented Quetzalli leggings of striking
43061;augmented Quetzalli visor of aiming
43062;augmented Quetzalli jacket of aiming
43063;pair of augmented Quetzalli vambraces of aiming
43064;pair of augmented Quetzalli breeches of aiming
43065;pair of augmented Quetzalli leggings of aiming
43066;augmented Quetzalli visor of scouting
43067;augmented Quetzalli jacket of scouting
43068;pair of augmented Quetzalli vambraces of scouting
43069;pair of augmented Quetzalli breeches of scouting
43070;pair of augmented Quetzalli leggings of scouting
43071;augmented Quetzalli hood of healing
43072;augmented Quetzalli robe of healing
43073;pair of augmented Quetzalli gloves of healing
43074;pair of augmented Quetzalli hose of healing
43075;pair of augmented Quetzalli shoes of healing
43076;augmented Quetzalli hood of casting
43077;augmented Quetzalli robe of casting
43078;pair of augmented Quetzalli gloves of casting
43079;pair of augmented Quetzalli hose of casting
43080;pair of augmented Quetzalli shoes of casting
43081;pair of augmented Quetzalli ear cuffs of fending
43082;pair of augmented Quetzalli ear cuffs of slaying
43083;pair of augmented Quetzalli ear cuffs of aiming
43084;pair of augmented Quetzalli ear cuffs of healing
43085;pair of augmented Quetzalli ear cuffs of casting
43086;augmented Quetzalli necklace of fending
43087;augmented Quetzalli necklace of slaying
43088;augmented Quetzalli necklace of aiming
43089;augmented Quetzalli necklace of healing
43090;augmented Quetzalli necklace of casting
43091;pair of augmented Quetzalli bracelets of fending
43092;pair of augmented Quetzalli bracelets of slaying
43093;pair of augmented Quetzalli bracelets of aiming
43094;pair of augmented Quetzalli bracelets of healing
43095;pair of augmented Quetzalli bracelets of casting
43096;augmented Quetzalli ring of fending
43097;augmented Quetzalli ring of slaying
43098;augmented Quetzalli ring of aiming
43099;augmented Quetzalli ring of healing
43100;augmented Quetzalli ring of casting
43101;dark horse champion's sword
43102;pair of dark horse champion's jamadhars
43103;dark horse champion's labrys
43104;dark horse champion's spear
43105;dark horse champion's longbow
43106;dark horse champion's cane
43107;dark horse champion's rod
43108;dark horse champion's index
43109;dark horse champion's codex
43110;pair of dark horse champion's knives
43111;dark horse champion's greatsword
43112;dark horse champion's musketoon
43113;dark horse champion's astrometer
43114;dark horse champion's samurai blade
43115;dark horse champion's foil
43116;dark horse champion's gunblade
43117;pair of dark horse champion's tathlums
43118;dark horse champion's war scythe
43119;array of dark horse champion's milpreves
43120;pair of dark horse champion's twinfangs
43121;dark horse champion's round brush
43122;dark horse champion's kite shield
43123;dark horse champion's bandana of fending
43124;dark horse champion's coat of fending
43125;pair of dark horse champion's halfgloves of fending
43126;pair of dark horse champion's breeches of fending
43127;pair of dark horse champion's greaves of fending
43128;dark horse champion's bandana of maiming
43129;dark horse champion's coat of maiming
43130;pair of dark horse champion's halfgloves of maiming
43131;pair of dark horse champion's breeches of maiming
43132;pair of dark horse champion's greaves of maiming
43133;dark horse champion's hood of striking
43134;dark horse champion's coat of striking
43135;pair of dark horse champion's gloves of striking
43136;pair of dark horse champion's brais of striking
43137;pair of dark horse champion's boots of striking
43138;dark horse champion's mask of aiming
43139;dark horse champion's jacket of aiming
43140;pair of dark horse champion's gloves of aiming
43141;pair of dark horse champion's brais of aiming
43142;pair of dark horse champion's boots of aiming
43143;dark horse champion's hood of scouting
43144;dark horse champion's coat of scouting
43145;pair of dark horse champion's gloves of scouting
43146;pair of dark horse champion's brais of scouting
43147;pair of dark horse champion's boots of scouting
43148;dark horse champion's hat of healing
43149;dark horse champion's coat of healing
43150;pair of dark horse champion's halfgloves of healing
43151;pair of dark horse champion's brais of healing
43152;pair of dark horse champion's shoes of healing
43153;dark horse champion's hat of casting
43154;dark horse champion's coat of casting
43155;pair of dark horse champion's halfgloves of casting
43156;pair of dark horse champion's brais of casting
43157;pair of dark horse champion's shoes of casting
43158;dark horse champion's earring of fending
43159;dark horse champion's earring of slaying
43160;dark horse champion's earring of aiming
43161;dark horse champion's earring of healing
43162;dark horse champion's earring of casting
43163;dark horse champion's choker of fending
43164;dark horse champion's choker of slaying
43165;dark horse champion's choker of aiming
43166;dark horse champion's choker of healing
43167;dark horse champion's choker of casting
43168;dark horse champion's bangle of fending
43169;dark horse champion's bangle of slaying
43170;dark horse champion's bangle of aiming
43171;dark horse champion's bangle of healing
43172;dark horse champion's bangle of casting
43173;dark horse champion's ring of fending
43174;dark horse champion's ring of slaying
43175;dark horse champion's ring of aiming
43176;dark horse champion's ring of healing
43177;dark horse champion's ring of casting
43178;weathered snakebite headband
43179;weathered snakebite gilet
43180;pair of weathered snakebite halfgloves
43181;pair of weathered snakebite gaskins
43182;pair of weathered snakebite boots
43183;weathered painter's beret
43184;weathered painter's tabard
43185;pair of weathered painter's halfgloves
43186;pair of weathered painter's slops
43187;pair of weathered painter's pattens
43188;pair of twinfangs
43189;snakebite headband
43190;snakebite gilet
43191;pair of snakebite halfgloves
43192;pair of snakebite gaskins
43193;pair of snakebite boots
43194;round brush
43195;painter's beret
43196;painter's tabard
43197;pair of painter's halfgloves
43198;pair of painter's slops
43199;pair of painter's pattens
43200;mountain chromite saw
43201;mountain chromite cross-pein hammer
43202;mountain chromite raising hammer
43203;mountain chromite lapidary hammer
43204;mountain chromite creasing knife
43205;Lar needle
43206;mountain chromite alembic
43207;mountain chromite frypan
43208;mountain chromite pickaxe
43209;mountain chromite hatchet
43210;ginseng fishing rod
43211;mountain chromite claw hammer
43212;mountain chromite file
43213;pair of mountain chromite pliers
43214;ginseng grinding wheel
43215;mountain chromite awl
43216;ginseng spinning wheel
43217;mountain chromite mortar
43218;mountain chromite culinary knife
43219;mountain chromite maul
43220;mountain chromite garden scythe
43221;cobalt tungsten saw
43222;cobalt tungsten cross-pein hammer
43223;cobalt tungsten raising hammer
43224;cobalt tungsten lapidary hammer
43225;cobalt tungsten creasing knife
43226;cobalt tungsten needle
43227;cobalt tungsten alembic
43228;cobalt tungsten chocobo frypan
43229;cobalt tungsten pickaxe
43230;cobalt tungsten hatchet
43231;dark mahogany fishing rod
43232;cobalt tungsten claw hammer
43233;cobalt tungsten file
43234;pair of cobalt tungsten pliers
43235;dark mahogany grinding wheel
43236;cobalt tungsten awl
43237;dark mahogany spinning wheel
43238;cobalt tungsten mortar
43239;cobalt tungsten culinary knife
43240;cobalt tungsten maul
43241;cobalt tungsten garden scythe
43242;titanium gold saw
43243;titanium gold cross-pein hammer
43244;titanium gold raising hammer
43245;titanium gold lapidary hammer
43246;titanium gold creasing knife
43247;white gold needle
43248;titanium gold alembic
43249;titanium gold bomb frypan
43250;titanium gold pickaxe
43251;titanium gold hatchet
43252;acacia fishing rod
43253;titanium gold claw hammer
43254;titanium gold file
43255;pair of titanium gold pliers
43256;acacia grinding wheel
43257;titanium gold awl
43258;acacia spinning wheel
43259;titanium gold mortar
43260;titanium gold culinary knife
43261;titanium gold maul
43262;titanium gold garden scythe
43263;Ra'Kaznar saw
43264;Ra'Kaznar cross-pein hammer
43265;Ra'Kaznar raising hammer
43266;Ra'Kaznar lapidary hammer
43267;Ra'Kaznar round knife
43268;Ra'Kaznar needle
43269;Ra'Kaznar alembic
43270;Ra'Kaznar spriggan frypan
43271;Ra'Kaznar pickaxe
43272;Ra'Kaznar hatchet
43273;claro walnut fishing rod
43274;Ra'Kaznar claw hammer
43275;Ra'Kaznar file
43276;pair of Ra'Kaznar pliers
43277;claro walnut grinding wheel
43278;Ra'Kaznar awl
43279;claro walnut spinning wheel
43280;Ra'Kaznar mortar
43281;Ra'Kaznar culinary knife
43282;Ra'Kaznar maul
43283;Ra'Kaznar garden scythe
43284;snow cotton beret
43285;snow cotton jacket
43286;pair of loboskin fingerless gloves
43287;pair of snow cotton trousers
43288;pair of loboskin shoes
43289;snow cotton bandana
43290;loboskin coat
43291;pair of loboskin gloves
43292;pair of snow cotton breeches
43293;pair of loboskin boots
43294;sarcenet work cap of crafting
43295;sarcenet work shirt of crafting
43296;pair of br'aaxskin halfgloves of crafting
43297;pair of sarcenet hose of crafting
43298;pair of br'aaxskin workboots of crafting
43299;sarcenet trapper's hat of gathering
43300;sarcenet jacket of gathering
43301;pair of br'aaxskin halfgloves of gathering
43302;pair of sarcenet culottes of gathering
43303;pair of br'aaxskin boots of gathering
43304;rroneek serge cap of crafting
43305;rroneek serge doublet of crafting
43306;pair of gomphotherium fingerless gloves of crafting
43307;pair of rroneek serge trousers of crafting
43308;pair of gomphotherium boots
43309;rroneek serge hat of gathering
43310;gomphotherium doublet of gathering
43311;pair of gomphotherium halfgloves of gathering
43312;pair of rroneek serge trousers of gathering
43313;pair of gomphotherium boots of gathering
43314;Thunderyards silk cap of crafting
43315;Thunderyards silk shirt of crafting
43316;pair of gargantuaskin halfgloves of crafting
43317;pair of Thunderyards silk culottes of crafting
43318;pair of claro walnut sandals of crafting
43319;gargantuaskin hat of gathering
43320;Thunderyards silk vest of gathering
43321;pair of gargantuaskin fingerless gloves of gathering
43322;pair of Thunderyards silk culottes of gathering
43323;pair of claro walnut sandals of gathering
43324;pair of Lar ear cuffs
43325;Lar choker
43326;pair of Lar bracelets
43327;Lar ring
43328;pair of ginseng earrings
43329;ginseng necklace
43330;ginseng bracelet
43331;ginseng ring
43332;pair of acacia earrings
43333;acacia necklace
43334;acacia bracelet
43335;acacia ring
43336;pair of gomphotherium earrings
43337;gomphotherium necklace
43338;gomphotherium wristband
43339;gomphotherium ring
43340;pair of black star earrings of crafting
43341;black star scarf of crafting
43342;pair of black star bracelets of crafting
43343;black star ring of crafting
43344;pair of black star earrings of gathering
43345;claro walnut necklace of gathering
43346;claro walnut bracelet of gathering
43347;Ra'Kaznar ring of gathering
43348;millrise saw
43349;forgerise hammer
43350;hammerrise beetle
43351;gemrise mallet
43352;hiderise knife
43353;boltrise needle
43354;cauldronrise alembic
43355;galleyrise frypan
43356;minerise pickaxe
43357;fieldrise hatchet
43358;tacklerise rod
43359;pair of millrise goggles
43360;millrise vest
43361;pair of millrise work gloves
43362;pair of millrise slops
43363;pair of millrise boots
43364;forgerise cap
43365;forgerise chestwrap
43366;pair of forgerise mittens
43367;forgerise longkilt
43368;pair of forgerise workboots
43369;hammerrise mesail
43370;hammerrise apron
43371;pair of hammerrise work gloves
43372;pair of hammerrise brais
43373;pair of hammerrise jackboots
43374;gemrise cap
43375;gemrise work shirt
43376;pair of gemrise fingerstalls
43377;pair of gemrise pantaloons
43378;pair of gemrise crakows
43379;hiderise cap
43380;hiderise apron
43381;pair of hiderise armguards
43382;pair of cropped hiderise slops
43383;pair of hiderise boots
43384;boltrise hat
43385;boltrise vest
43386;pair of boltrise shortgloves
43387;pair of boltrise trousers
43388;pair of boltrise gaiters
43389;cauldronrise beret
43390;cauldronrise coat
43391;cauldronrise wristgauge
43392;pair of cauldronrise trousers
43393;pair of cauldronrise boots
43394;galleyrise cap
43395;galleyrise apron
43396;pair of galleyrise mittens
43397;pair of galleyrise trousers
43398;pair of galleyrise boots
43399;minerise helmet
43400;minerise work shirt
43401;pair of minerise work gloves
43402;pair of minerise slops
43403;pair of minerise workboots
43404;fieldrise hat
43405;fieldrise doublet
43406;pair of fieldrise work gloves
43407;pair of fieldrise breeches
43408;pair of fieldrise thighboots
43409;tacklerise hat
43410;tacklerise work shirt
43411;pair of tacklerise work gloves
43412;pair of tacklerise kecks
43413;pair of tacklerise workboots
43469;Mica head
43470;Mica suit
43471;pair of Night of Devilry horns
43472;Night of Devilry shirt
43473;pair of Night of Devilry fingerless gloves
43474;pair of Night of Devilry trousers
43475;pair of Night of Devilry boots
43476;mountain chromite weapon coffer (IL 645)
43477;mountain chromite head gear coffer (IL 645)
43478;mountain chromite chest gear coffer (IL 645)
43479;mountain chromite hand gear coffer (IL 645)
43480;mountain chromite leg gear coffer (IL 645)
43481;mountain chromite foot gear coffer (IL 645)
43482;mountain chromite earring coffer (IL 645)
43483;mountain chromite necklace coffer (IL 645)
43484;mountain chromite bracelet coffer (IL 645)
43485;mountain chromite ring coffer (IL 645)
43486;ruthenium weapon coffer (IL 655)
43487;ruthenium head gear coffer (IL 655)
43488;ruthenium chest gear coffer (IL 655)
43489;ruthenium hand gear coffer (IL 655)
43490;ruthenium leg gear coffer (IL 655)
43491;ruthenium foot gear coffer (IL 655)
43492;ruthenium earring coffer (IL 655)
43493;ruthenium necklace coffer (IL 655)
43494;ruthenium bracelet coffer (IL 655)
43495;ruthenium ring coffer (IL 655)
43496;dark mahogany weapon coffer (IL 663)
43497;dark mahogany head gear coffer (IL 663)
43498;dark mahogany chest gear coffer (IL 663)
43499;dark mahogany hand gear coffer (IL 663)
43500;dark mahogany leg gear coffer (IL 663)
43501;dark mahogany foot gear coffer (IL 663)
43502;dark mahogany earring coffer (IL 663)
43503;dark mahogany necklace coffer (IL 663)
43504;dark mahogany bracelet coffer (IL 663)
43505;dark mahogany ring coffer (IL 663)
43506;acacia weapon coffer (IL 669)
43507;acacia head gear coffer (IL 669)
43508;acacia chest gear coffer (IL 669)
43509;acacia hand gear coffer (IL 669)
43510;acacia leg gear coffer (IL 669)
43511;acacia foot gear coffer (IL 669)
43512;acacia earring coffer (IL 669)
43513;acacia necklace coffer (IL 669)
43514;acacia bracelet coffer (IL 669)
43515;acacia ring coffer (IL 669)
43516;Ra'Kaznar weapon coffer (IL 675)
43517;Ra'Kaznar head gear coffer (IL 675)
43518;Ra'Kaznar chest gear coffer (IL 675)
43519;Ra'Kaznar hand gear coffer (IL 675)
43520;Ra'Kaznar leg gear coffer (IL 675)
43521;Ra'Kaznar foot gear coffer (IL 675)
43522;Ra'Kaznar earring coffer (IL 675)
43523;Ra'Kaznar necklace coffer (IL 675)
43524;Ra'Kaznar bracelet coffer (IL 675)
43525;Ra'Kaznar ring coffer (IL 675)
43526;Skyruin weapon coffer (IL 710)
43527;dark horse champion's weapon coffer (IL 735)
43528;dark horse champion's head gear coffer (IL 730)
43529;dark horse champion's chest gear coffer (IL 730)
43530;dark horse champion's hand gear coffer (IL 730)
43531;dark horse champion's leg gear coffer (IL 730)
43532;dark horse champion's foot gear coffer (IL 730)
43533;dark horse champion's earring coffer (IL 730)
43534;dark horse champion's necklace coffer (IL 730)
43535;dark horse champion's bracelet coffer (IL 730)
43536;dark horse champion's ring coffer (IL 730)
43537;weathered snakebite attire coffer (IL 515)
43538;weathered painter's attire coffer (IL 515)
43539;Skyruin totem
43540;Resilient totem
43541;light-heavy holohelm
43542;suit of light-heavy holoarmor
43543;pair of light-heavy hologauntlets
43544;pair of light-heavy holochausses
43545;pair of light-heavy hologreaves
43546;light-heavy holoearring
43547;light-heavy holoblade
43548;universal tomestone
43549;copy of <Emphasis>AAC Illustrated: LHW Edition I</Emphasis>
43550;copy of <Emphasis>AAC Illustrated: LHW Edition II</Emphasis>
43551;copy of <Emphasis>AAC Illustrated: LHW Edition III</Emphasis>
43552;copy of <Emphasis>AAC Illustrated: LHW Edition IV</Emphasis>
43553;pot of surgelight solvent
43554;spool of surgelight twine
43555;flask of surgelight glaze
43556;timeworn loboskin map
43557;timeworn br'aaxskin map
43558;copy of <Emphasis>The Spinner</Emphasis>
43559;copy of <Emphasis>The Fury</Emphasis>
43560;copy of <Emphasis>The Lover</Emphasis>
43561;copy of <Emphasis>The Scholar</Emphasis>
43562;copy of <Emphasis>The Navigator</Emphasis>
43563;copy of <Emphasis>The Wanderer</Emphasis>
43565;Volcanic Heart framer's kit
43566;Clockwork Castletown framer's kit
43569;petit punutiy
43570;air-wheeler M9
43571;alpaca cria
43572;honeysuckler
43573;not-so-bighorn
43574;Ilyikty'i
43575;quetzal
43576;Squeak the Coyote
43577;Rororrlo Teh
43578;the Cornservant
43579;tankardtender
43580;bluecoat cat
43581;speaking stone
43582;wind-up Mamool Ja
43583;mischief maker
43584;tin sentry T1
43585;Ambrose the Unfinished
43586;Black Kitten
43587;brushed-up Krile
43588;wind-up Zero
43590;ty'aitya whistle
43591;air-wheeler A9 identification key
43592;alpaca whistle
43593;pair of wings of ruin
43594;pair of wings of resolve
43595;outrunner identification key
43596;mehwapyarra whistle
43597;monowheel S1 identification key
43598;rroneek horn
43599;Ullr horn
43600;qeziigural horn
43601;set of Turali barding
43602;set of Skyruin barding
43603;set of electrope barding
43604;set of wild ride barding
43606;copy of <Emphasis>Modern Aesthetics - It Takes Two</Emphasis>
43607;Urqopacha riding map
43608;Kozama'uka riding map
43609;Yak T'el riding map
43610;Shaaloani riding map
43611;Heritage Found riding map
43612;Living Memory riding map
43613;red sunflower corsage
43614;blue sunflower corsage
43615;yellow sunflower corsage
43616;green sunflower corsage
43617;orange sunflower corsage
43618;purple sunflower corsage
43619;white sunflower corsage
43620;black sunflower corsage
43621;rainbow sunflower corsage
43622;pair of monstrorum saberfangs
43623;pair of high durium twinfangs
43624;pair of imperial magitek twinfangs
43625;pair of bismuth twinfangs
43626;pair of Palaka saberfangs
43627;pair of manganese twinfangs
43628;pair of Ktiseos twinfangs
43629;pair of chondrite magitek twinfangs
43630;pair of augmented cryptlurker's twinfangs
43631;pair of augmented lunar envoy's saberfangs
43632;pair of augmented Zwill crossblades
43633;pair of Padjali twinfangs
43634;pair of kinna twinfangs
43635;pair of empyrean twinfangs
43636;pair of Orthos diamondbacks
43637;pair of enaretos diamondbacks
43638;pair of hellhound twinfangs
43639;pair of augmented hellhound twinfangs
43640;pair of tropaios saberfangs
43641;pair of ascension twinfangs
43642;pair of ultimate Omega twinfangs
43643;monstrorum round brush
43644;palm round brush
43645;imperial magitek brush
43646;red pine flat brush
43647;Palaka flat brush
43648;ironwood filbert brush
43649;Ktiseos fan brush
43650;chondrite magitek paintbrush
43651;augmented cryptlurker's round brush
43652;augmented lunar envoy's round brush
43653;augmented renaissance brush
43654;Padjali fan brush
43655;kinna angle brush
43656;empyrean paintbrush
43657;Orthos angle brush
43658;enaretos angle brush
43659;hellhound round brush
43660;augmented hellhound round brush
43661;tropaios angle brush
43662;brush of ascension
43663;ultimate Omega round brush
43664;mosquito fish
43665;pel frog
43666;petticoat tetra
43667;reasonscale silverside
43668;stardust shrimp
43669;shallows sot
43670;ghostfish
43671;permit
43672;floating fife
43673;blue purse
43674;goldfin cavalli
43675;sea alpaca
43676;marbled hatchetfish
43677;starsnipper
43678;urqotrout
43679;Yok Huy stonecutter
43680;Chirwagur loach
43681;alright alright alright
43682;Zorlortor
43683;shooting starscale
43684;first feastfish
43685;urqofrog
43686;Zeh Tortoh
43687;morsel trout
43688;deepwarden
43689;Kozama'uka skipper
43690;bopo'u sleeper
43691;poison dyefrog
43692;pleated matamata
43693;uyuy xage
43694;plattershell
43695;candiru
43696;trahira
43697;driftwood catfish
43698;oho hunu
43699;bronze pleco
43700;crenicichla
43701;hunu peacock bass
43702;Pelubane
43703;giant trahira
43704;Ku'uxage bitterling
43705;tonguesnatcher
43706;corn dace
43707;ka puyhu
43708;Ligaka guppy
43709;dumplingfish
43710;banded candiru
43711;oxydoras
43712;spotted stingray
43713;yellow peacock bass
43714;shovelnose catfish
43715;shimmering shadow
43716;Ut'ohmu dawnfish
43717;belonesox
43718;Xd'aa Talat cichlid
43719;Iq Br'aax sailfin
43720;hunmu ob
43721;apoda
43722;mirror carp
43723;tsoly mu
43724;Iq Rrax leaffish
43725;archmatron angelfish
43726;Yak T'el salamander
43727;shadowtongue
43728;cloud-eye carp
43729;Xobr'it lobster
43730;sunbright axolotl
43731;horned frog
43732;mudfish
43733;Turali beaded lizard
43734;Yak T'el catfish
43735;Ankledeep catfish
43736;checkered cichlid
43737;Moxutural gar
43738;variatus
43739;welkin catfish
43740;flawless saucer
43741;glittergill
43742;twig catfish
43743;blind brotula
43744;Yak T'el caiman
43745;Ut'ohmu tiika
43746;sharknose goby
43747;Yak T'el crab
43748;Xty'iinbek sleeper
43749;chain shark
43750;bonytail chub
43751;Niikwerepi trout
43752;Pyariyoanaan cichlid
43753;Shaaloani salmon
43754;trailtrout
43755;Toari sucker
43756;Turali paddlefish
43757;Zorgor core
43758;cloudribbon
43759;Zorgor scorpion
43760;vagrant cascade
43761;Zorgor condor
43762;cloud wasp
43763;azure glider
43764;hellsnow shark
43765;Heritage loach
43766;outskirts sniffer
43767;pumpkin perch
43768;tiger muskellunge
43769;moon croppie
43770;driftdowns trout
43771;electrobetta
43772;thundering redbelly
43773;Yyasulani bowfin
43774;crackling flounder
43775;goldgrouper
43776;Everkeep yabby
43777;stickleback
43778;custodian carp
43779;Mosaic loach
43780;rosebud frog
43781;knight goby
43782;Windspath eel
43783;harlequin lancer
43784;Cleyran carp
43785;giant snakehead
43786;datnioides
43787;neo arowana
43788;canal bream
43789;iris wrasse
43790;canal drum
43791;butterfly ray
43792;hydro louvar
43793;devotion clam
43794;forgotten one
43795;copper shark
43796;golden day
43797;starglass gibel
43798;scarlet queen
43799;ultimoat carp
43803;Turali loach
43804;Yok Huy toad
43805;stone pleco
43806;shark catfish
43807;Zeh Lar Dor
43808;Karvarichthys
43809;severum
43810;Ligaka blossom
43811;potglaze stingray
43812;emberwisp
43813;Ihuyka colossoma
43814;torchtail
43815;variegated sisterscale
43816;Kozama'uka characin
43817;charcoal eel
43818;rainbow pipira
43819;lau lau
43820;Ligaka pirarucu
43821;piraputanga
43822;purussaurus
43823;Turali land crab
43824;crested goby
43825;tsoly turtle
43826;viperfish
43827;horizon crocodile
43828;tsoly gar
43829;sunlit prism
43830;fategazer
43831;frillfin goby
43832;black ibruq
43833;speckled peacock bass
43834;golden characin
43835;deadleaf minnow
43836;glistening discus
43837;lightning eel
43838;longwhisker lungfish
43839;minted arowana
43840;br'aaxfish
43841;Iq Rrax crab
43842;wivre cod
43843;warmouth
43844;Shaaloani goby
43845;sauger
43846;Niikwerepi bass
43847;longnose gar
43848;midnight carp
43849;golden stonefly nymph
43850;crimson lugworm
43851;silkmoth pupa
43852;honeybee
43853;cactuar jig
43854;white worm
43855;popper lure
43856;shucked clam
43857;dragonfly
43858;basket of red maggots
43859;ghost nipper
43860;Branchbearer card
43861;Rroneek card
43862;Sentry R8 card
43863;Outrunner card
43864;Gulool Ja Ja card
43865;Drowsie card
43866;Ryoqor Terteh card
43867;Maulskull card
43868;Ambrose card
43869;Valigarmanda card
43870;Zoraal Ja card
43871;Queen Eternal card
